"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln";"20.20.0"
"Herstellung von Schlaf-, Ess- und Wohnzimmermöbeln";"31.00.6"
"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage";"23.91.0"
"Herstellung von Schlössern und Beschlägen aus unedlen Metallen";"25.62.0"
"Herstellung von Schmuck, Gold- und Silberschmiedewaren, ohne Fantasieschmuck";"32.12.0"
"Herstellung von Schneidwaren und Bestecken aus unedlen Metallen";"25.61.0"
"Herstellung von Schrauben und Nieten";"25.94.0"
"Herstellung von Schreibwaren und Bürobedarf aus Papier, Karton und Pappe";"17.23.0"
"Herstellung von Schuhen";"15.20.0"
"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln";"20.41.0"
"Herstellung von Seilerwaren";"13.94.0"
"Herstellung von Solarwärmekollektoren";"28.21.1"
"Herstellung von Solarzellen und Solarmodulen";"26.11.1"
"Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien";"20.13.0"
"Herstellung von sonstigen Armaturen";"28.14.0"
"Herstellung von sonstigen Beförderungsmitteln a. n. g.";"30.99.0"
"Herstellung von sonstigen chemischen Erzeugnissen a. n. g.";"20.59.9"
"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten";"27.90.0"
"Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln";"27.32.0"
"Herstellung von sonstigen Erzeugnissen a. n. g.";"32.99.0"
"Herstellung von sonstigen Erzeugnissen aus Beton, Zement und Gips";"23.66.0"
"Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.";"23.99.0"
"Herstellung von sonstigen Gummiwaren a. n. g.";"22.12.9"
"Herstellung von sonstigen Holzwaren sowie Kork-, Flecht- und Korbwaren";"16.28.0"
"Herstellung von sonstigen keramischen Erzeugnissen";"23.45.0"
"Herstellung von sonstigen Konstruktionsteilen, Fertigbauteilen, Ausbauelementen und Fertigteilbauten aus Holz";"16.23.0"
"Herstellung von sonstigen Kunststoffwaren a. n. g.";"22.26.9"
"Herstellung von sonstigen Nahrungsmitteln a. n. g.";"10.89.0"
"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.";"28.29.0"
"Herstellung von sonstigen organischen Grundstoffen und Chemikalien";"20.14.0"
"Herstellung von sonstigen Pumpen und Kompressoren";"28.13.0"
"Herstellung von sonstigen Teilen und sonstigem Zubehör für Kraftwagen";"29.32.0"
"Herstellung von sonstigen Textilwaren a. n. g.";"13.99.0"
"Herstellung von sonstigen Videofilmen, von Filmen und Fernsehprogrammen";"59.11.2"
"Herstellung von sonstigen Waren aus Papier, Karton und Pappe";"17.25.0"
"Herstellung von sonstigen Werkzeugmaschinen a. n. g.";"28.42.9"
"Herstellung von sonstiger Bekleidung aus gewirktem und gestricktem Stoff";"14.10.5"
"Herstellung von sonstiger Bekleidung und Bekleidungszubehör a. n. g.";"14.29.0"
"Herstellung von sonstiger Oberbekleidung";"14.21.9"
"Herstellung von Speiseeis";"10.52.0"
"Herstellung von Spielwaren";"32.40.0"
"Herstellung von Spirituosen";"11.01.0"
"Herstellung von Sportgeräten";"32.30.0"
"Herstellung von Stahlrohren (ohne Präzisionsstahlrohre)";"24.20.1"
"Herstellung von Stärke und Stärkeerzeugnissen";"10.62.0"
"Herstellung von Stickereien als Meterware, Streifen oder als Motive";"13.99.0"
"Herstellung von Stickereien auf Textilwaren und Bekleidungsstücken";"13.30.0"
"Herstellung von Strumpfwaren";"14.10.4"
"Herstellung von Süßwaren, ohne Dauerbackwaren";"10.82.0"
"Herstellung von synthetischem Kautschuk in Primärformen";"20.17.0"
"Herstellung von Tabletten";"21.20.0"
"Herstellung von Tapeten";"17.24.0"
"Herstellung von technischen Textilien";"13.96.0"
"Herstellung von Teigwaren";"10.73.0"
"Herstellung von Teppichen";"13.93.0"
"Herstellung von Tonaufnahmen (Tonstudios)";"59.20.2"
"Herstellung von Transformatoren und Stromrichtern";"27.11.2"
"Herstellung von Transportrobotern";"28.22.0"
"Herstellung von Traubenwein";"11.02.0"
"Herstellung von Trinkgläsern und anderen Haushaltswaren aus Glas a. n. g.";"23.13.9"
"Herstellung von Turbinen";"28.11.2"
"Herstellung von Türen und Fenstern aus Holz";"16.25.0"
"Herstellung von Türen und Fenstern aus Kunststoffen";"22.23.0"
"Herstellung von Uhren";"26.52.0"
"Herstellung von Verbrennungsmotoren, ohne Motoren für Luft- und Straßenfahrzeuge";"28.11.1"
"Herstellung von Verpackungen und Verschlüssen aus Eisen, Stahl und NE-Metall";"25.92.0"
"Herstellung von Verpackungsmitteln aus Holz und von Böttcherwaren";"16.24.2"
"Herstellung von Verpackungsmitteln aus Kunststoffen";"22.22.0"
"Herstellung von Vliesstoff und nicht-konfektionierten Erzeugnissen daraus";"13.95.0"
"Herstellung von Vlogs";"59.11.1"
"Herstellung von vorgefertigten Bauelementen und Gebäuden aus Beton, Zement oder Kalksandstein";"23.61.3"
"Herstellung von Waffen und Munition";"25.30.0"
"Herstellung von Waren durch private Haushalte für den Eigenbedarf ohne ausgeprägten Schwerpunkt";"98.10.0"
"Herstellung von Wärmepumpen";"28.21.2"
"Herstellung von Wäsche";"14.22.0"
"Herstellung von Web-Videos";"59.11.1"
"Herstellung von Wellpapier und -pappe sowie von Verpackungsmitteln aus Papier, Karton und Pappe";"17.21.0"
"Herstellung von Werkzeugmaschinen für die Metallbearbeitung";"28.41.0"
"Herstellung von Werkzeugmaschinen zur Bearbeitung von sonstigen harten Stoffen";"28.42.2"
"Herstellung von Werkzeugmaschinen zur Bearbeitung von Steinen, Beton und sonstigen mineralischen Stoffen";"28.42.1"
"Herstellung von Wermutwein und sonstigen aromatisierten Weinen";"11.04.0"
"Herstellung von Würzmitteln und Soßen";"10.84.0"
"Herstellung von Zement";"23.51.0"
"Herstellung von Ziegeln und sonstiger Baukeramik";"23.32.0"
"Herstellung von Zucker";"10.81.0"
"Heruntergeladene Musik, Verlag";"59.20.3"
"Herzkatheter, Herstellung";"32.50.3"
"Herzklappen, künstliche, Herstellung";"32.50.1"
"Herzschrittmacher, Großhandel";"46.46.2"
"Herzschrittmacher, Handelsvermittlung";"46.18.6"
"Herzschrittmacher, Herstellung";"26.60.0"
"Herzschrittmacher,  Reparatur und Instandhaltung";"33.13.0"
"Heuerbüros, -stellen";"78.10.0"
"Heumehl (Futtermittel für Nutztiere), Großhandel";"46.21.0"
"Heumehl (Futtermittel für Nutztiere), Handelsvermittlung";"46.11.0"
"Heumehl (Futtermittel für Nutztiere), Herstellung";"10.91.0"
"Heurechen (Erntemaschinen), Großhandel";"46.61.0"
"Heurechen (Erntemaschinen), Handelsvermittlung";"46.14.4"
"Heurechen (Erntemaschinen), Herstellung";"28.30.0"
"Hexamethylentetramin als Zündware, Herstellung";"32.99.0"
"Hi-Fi-Geräte (phonotechnische Geräte), Einzelhandel";"47.40.3"
"Hi-Fi-Geräte (phonotechnische Geräte), Großhandel";"46.43.3"
"Hi-Fi-Geräte (phonotechnische Geräte), Handelsvermittlung";"46.15.3"
"Hi-Fi-Geräte (phonotechnische Geräte), Herstellung";"26.40.0"
"Hilfsapparate für Dampferzeuger (z. B. Kondensatoren, Vorwärmer, Überhitzer, Dampfsammler und Akkumulatoren), Reparatur und Instandhaltung";"33.11.0"
"Hilfsapparate für Dampfkessel, Herstellung";"25.21.2"
"Hilfsapparate für Dampfkessel (nicht Installationsbedarf für Heizungen), Großhandel";"46.64.5"
"Hilfsapparate für Dampfkessel (nicht Installationsbedarf für Heizungen), Handelsvermittlung";"46.14.9"
"Hilfsmaschinen für die Textilindustrie, Großhandel";"46.64.1"
"Hilfsmaschinen für die Textilindustrie, Handelsvermittlung";"46.14.9"
"Hilfsmaschinen für die Textilindustrie, Herstellung";"28.94.0"
"Hilfsmittel für die Leder-, Textil-, Papier- und Kautschukbe- und -verarbeitung, Großhandel";"46.85.0"
"Hilfsmittel für die Leder-, Textil-, Papier- und Kautschukbe- und -verarbeitung, Handelsvermittlung";"46.13.2"
"Hilfsmittel für die Leder-, Textil-, Papier- und Kautschukverarbeitung, Herstellung";"20.59.9"
"Hilfsmittel zum Schweißen oder Löten von Metallen, Großhandel";"46.85.0"
"Hilfsmittel zum Schweißen oder Löten von Metallen, Handelsvermittlung";"46.13.2"
"Hilfsmittel zum Schweißen oder Löten von Metallen, Herstellung";"20.59.9"
"Hilfsrelais, Großhandel";"46.64.6"
"Hilfsrelais, Handelsvermittlung";"46.14.3"
"Hilfsrelais, Herstellung";"27.33.0"
"Hinduistische Gemeinschaft";"94.91.0"
"Hinterglasbilder (Veredlung von Flachglas), Herstellung";"23.12.0"
"Hinweisschilder aus Metall, Einzelhandel";"47.52.0"
"Hinweisschilder aus Metall, Großhandel";"46.84.9"
"Hinweisschilder aus Metall, Handelsvermittlung";"46.15.6"
"Hinweisschilder aus Metall, Herstellung";"25.99.9"
"Hippodrome (auf Märkten etc.; nicht in Vergnügungsparks)";"93.29.1"
"Hippodrome (in Vergnügungsparks)";"93.21.0"
"Hirseerzeugnisse, Herstellung";"10.61.0"
"Historische Stätten und Denkmäler";"91.22.0"
"Hobbocks, Großhandel";"46.64.6"
"Hobbocks, Handelsvermittlung";"46.18.8"
"Hobbocks aus Kunststoff, Herstellung";"22.22.0"
"Hobbocks aus Kunststoff (Verpackungsmittel, nicht für den Haushalt), Großhandel";"46.64.6"
"Hobbocks aus Leichtmetall mit einem Fassungsvermögen von 300 l oder weniger, Herstellung";"25.91.0"
"Hobbocks aus Stahl mit einem Fassungsvermögen von 300 l oder weniger, Herstellung";"25.91.0"
"Hobbybedarf und Bastelbedarf, Sonstige Vermittlungstätigkeiten für den Einzelhandel mit ausgeprägtem Schwerpunkt (ohne Versteigerungsgewerbe)";"47.92.2"
"Hobbybedarf und Bastelbedarf, wie Modelliermassen, Trockenblumen, usw. (Bastelstube), Einzelhandel";"47.64.0"
"Hobbyvereine";"94.99.2"
"Hobel, Einzelhandel";"47.52.0"
"Hobel, Großhandel";"46.84.1"
"Hobel, Handelsvermittlung";"46.15.5"
"Hobel, Herstellung";"25.63.1"
"Hobel (Gurkenhobel u.Ä.; Haushaltswerkzeuge ohne Kraftbetrieb), Einzelhandel";"47.55.9"
"Hobel (Gurkenhobel u.Ä.; Haushaltswerkzeuge ohne Kraftbetrieb), Großhandel";"46.49.9"
"Hobel (Gurkenhobel u.Ä.; Haushaltswerkzeuge ohne Kraftbetrieb), Handelsvermittlung";"46.15.6"
"Hobel (Gurkenhobel u.Ä.; Haushaltswerkzeuge ohne Kraftbetrieb), Herstellung";"25.63.9"
"Hobel (handgeführte Elektrowerkzeuge), Großhandel";"46.62.0"
"Hobel (handgeführte Elektrowerkzeuge), Handelsvermittlung";"46.14.9"
"Hobel (handgeführte Elektrowerkzeuge), Herstellung";"28.24.0"
"Hobelbänke aus Holz, Einzelhandel";"47.52.0"
"Hobelbänke aus Holz, Großhandel";"46.64.6"
"Hobelbänke aus Holz, Handelsvermittlung";"46.15.6"
"Hobeldielen, Großhandel";"46.83.1"
"Hobeldielen, Handelsvermittlung";"46.13.1"
"Hobelmaschinen (Heimwerkerbedarf), Einzelhandel";"47.52.0"
"Hobelmaschinen (nicht für die Holzbearbeitung und nicht Handwerkzeuge ohne Kraftbetrieb), Großhandel";"46.62.0"
"Hobelmaschinen für die Metallbearbeitung (nicht Handwerkzeuge), Herstellung";"28.41.0"
"Hobelmaschinen für die Metallbearbeitung (nicht Handwerkzeuge ohne Kraftbetrieb), Handelsvermittlung";"46.14.9"
"Hobelmaschinen zur Bearbeitung Holz, Kork, Bein, Hartkautschuk u.ä. harten Stoffen (nicht Handwerkzeuge ohne Kraftbetrieb), Handelsvermittlung";"46.14.9"
"Hobelmaschinen zur Bearbeitung von Holz, Kork, Bein, Hartkautschuk u.ä. harten Stoffen (nicht Handwerkzeuge), Herstellung";"28.42.2"
"Hobelmaschinen zur Holzbearbeitung (nicht Handwerkzeuge ohne Kraftbetrieb), Großhandel";"46.62.0"
"Hobeln von Metall";"25.53.0"
"Hobeln von metallischen Werkstücken";"25.53.0"
"Hobelspäne, Großhandel";"46.83.1"
"Hobelspäne, Handelsvermittlung";"46.13.1"
"Hobelspäne, Herstellung";"16.11.0"
"Hobelware, Großhandel";"46.83.1"
"Hobelware, Handelsvermittlung";"46.13.1"
"Hobelware, Herstellung";"16.11.0"
"Hobelwerk";"16.11.0"
"Hochbahnverkehr";"49.12.0"
"Hochbahnwagen, Großhandel";"46.64.3"
"Hochbahnwagen, Handelsvermittlung";"46.14.9"
"Hochbahnwagen, Herstellung";"30.20.1"
"Hochbau (Kläranlagenbau)";"42.21.0"
"Hochbau";"41.00.1"
"Hochbausachverständige";"71.12.6"
"Hochdruck";"18.12.0"
"Hochdruckreiniger, Einzelhandel";"47.52.0"
"Hochdruckreiniger, Großhandel";"46.64.5"
"Hochdruckreiniger, Handelsvermittlung";"46.14.9"
"Hochdruckreiniger, Herstellung";"28.29.0"
"Hochdruckreinigung von Dächern zum Zweck der Säuberung";"81.22.2"
"Hochelastikreifen, Herstellung";"22.11.0"
"Hochfrequenzgeneratoren, Großhandel";"46.64.6"
"Hochfrequenzgeneratoren, Handelsvermittlung";"46.14.3"
"Hochfrequenztherapiegeräte, medizinische, Großhandel";"46.46.2"
"Hochfrequenztherapiegeräte, medizinische, Handelsvermittlung";"46.18.6"
"Hochfrequenztherapiegeräte, medizinische, Herstellung";"26.60.0"
"Hochofenanlagen und -einrichtungen, maschinelle (nicht Hebezeuge und Fördermittel), Großhandel";"46.64.5"
"Hochofenanlagen und -einrichtungen, maschinelle (nicht Hebezeuge und Fördermittel), Handelsvermittlung";"46.14.9"
"Hochofenanlagen und -einrichtungen, maschinelle (nicht Hebezeuge und Fördermittel), Herstellung";"28.91.0"
"Hochofenausmauerung (Spezialbau)";"43.42.1"
"Hochofengasgewinnung mit Fremdbezug zur Verteilung";"35.21.1"
"Hochofengasgewinnung ohne Fremdbezug zur Verteilung";"35.21.1"
"Hochofenwerk (Erz. von Roheisen und Stahl sowie von Ferrolegierungen)";"24.10.0"
"Hochofenzement, Großhandel";"46.64.5"
"Hochofenzement, Handelsvermittlung";"46.14.9"
"Hochofenzement, Herstellung";"23.51.0"
"Hochregale (nicht Fachbodenregale) aus Stahl, Großhandel";"46.64.6"
"Hochregale (nicht Fachbodenregale) aus Stahl, Handelsvermittlung";"46.15.6"
"Hochregale (nicht Fachbodenregale) aus Stahl, Herstellung";"25.11.0"
"Hochregalstapler, Großhandel";"46.64.5"
"Hochregalstapler, Handelsvermittlung";"46.14.9"
"Hochregalstapler, Herstellung";"28.22.0"
"Hochreliefs aus Beton, Zement, Gips oder Kunststein, Herstellung";"23.66.0"
"Hochschularchive";"91.12.0"
"Hochschulbibliotheken";"91.11.0"
"Hochschulen (allgemeine Fachhochschulen)";"85.40.2"
"Hochschulen (Kunsthochschulen)";"85.40.1"
"Hochschulen (Universitäten)";"85.40.1"
"Hochschulen (Verwaltungsfachhochschulen)";"85.40.2"
"Hochschulkliniken";"86.10.2"
"Hochschulsportvereine (Amateursport)";"93.12.0"
"Hochseefischerei";"03.11.0"
"Hochseeschiffe, Großhandel";"46.64.2"
"Hochseeschiffe, Handelsvermittlung";"46.14.1"
"Hochseeschiffe, Herstellung";"30.11.0"
"Hochseeschifffahrt (Güterbeförderung)";"50.20.0"
"Hochseeschifffahrt (Personenbeförderung)";"50.10.0"
"Hochseeschifffahrt (Schlepp- und Schubschiffe)";"52.22.9"
"Hochseeyachten, Einzelhandel";"47.63.2"
"Hochseilgärten";"93.29.9"
"Hochspannungsgeneratoren (elektromedizinische Geräte und Instrumente), Großhandel";"46.46.2"
"Hochspannungsgeneratoren (elektromedizinische Geräte und Instrumente), Handelsvermittlung";"46.18.6"
"Hochspannungsleitungen, Verlegen";"42.22.0"
"Hochspannungsprüfgeräte, Großhandel";"46.64.6"
"Hochspannungsprüfgeräte, Handelsvermittlung";"46.14.3"
"Hochspannungsprüfgeräte, Herstellung";"26.51.1"
"Höchstfrequenzröhren, Großhandel";"46.50.2"
"Höchstfrequenzröhren, Handelsvermittlung";"46.14.3"
"Hoch- und Niederspannungsschaltgeräte und -anlagen, Großhandel";"46.64.6"
"Hoch- und Niederspannungsschaltgeräte und -anlagen, Handelsvermittlung";"46.14.3"
"Hoch- und Niederspannungsschaltgeräte und -anlagen, Herstellung";"27.33.0"
"Hochvakuumverdampfung (CVD/PVD) von Metalloberflächen";"25.51.0"
"Hochvoltspeicher, Herstellung";"27.20.0"
"Hochwasserschutz";"42.91.0"
"Hochzeitsgarderobevermietung (nicht durch Wäschereien)";"77.22.0"
"Hochzeitsplaner, Hochzeitsplanerin";"96.99.9"
"Hochzeitstauben,  Vermietung";"77.39.9"
"Hochzeitsvideos, Herstellung";"74.20.1"
"Höckerpappeerzeugnisse, Einzelhandel";"47.62.2"
"Höckerpappeerzeugnisse, Großhandel";"46.49.6"
"Höckerpappeerzeugnisse, Handelsvermittlung";"46.18.8"
"Höckerpappeerzeugnisse, Herstellung";"17.25.0"
"Hockeyausrüstungen (nicht Sportbekleidung und -schuhe), Einzelhandel";"47.63.2"
"Hockeyausrüstungen (nicht Sportbekleidung und -schuhe), Großhandel";"46.49.4"
"Hockeyausrüstungen (nicht Sportbekleidung und -schuhe), Handelsvermittlung";"46.18.9"
"Hockeyausrüstungen (nicht Sportbekleidung und -schuhe), Herstellung";"32.30.0"
"Hofbefestigungsarbeiten";"42.11.0"
"Hofladen (Fleisch, Fleischwaren), Einzelhandel";"47.22.0"
"Hofladen (Obst, Gemüse, Kartoffeln), Einzelhandel";"47.21.0"
"Hofladen (sonstige Nahrungsmittel, Genussmittel), Einzelhandel";"47.27.0"
"Hofladen ohne ausgeprägten Schwerpunkt, Einzelhandel";"47.11.1"
"Höhenförderer für die Landwirtschaft, Großhandel";"46.61.0"
"Höhenförderer für die Landwirtschaft, Handelsvermittlung";"46.14.4"
"Höhenförderer für die Landwirtschaft, Herstellung";"28.22.0"
"Hohlblocksteine aus Beton (nicht aus Porenbeton), Herstellung";"23.61.2"
"Hohlblocksteine aus Beton und Kalksandstein, Einzelhandel";"47.52.0"
"Hohlblocksteine aus Beton und Kalksandstein, Großhandel";"46.83.3"
"Hohlblocksteine aus Beton und Kalksandstein, Handelsvermittlung";"46.13.2"
"Hohlblocksteine aus Porenbeton, Herstellung";"23.61.1"
"Hohlglas (Flaschen und anderen Behältnissen aus Glas, nicht technisches Glas), Herstellung";"23.13.1"
"Hohlglas (Trinkgläser und Tischzubehör aus Glas), Einzelhandel";"47.55.2"
"Hohlglas (Trinkgläser und Tischzubehör aus Glas), Großhandel";"46.44.1"
"Hohlglas (Trinkgläser und Tischzubehör aus Glas), Handelsvermittlung";"46.15.2"
"Hohlglas (Trinkgläser und Tischzubehör aus Glas), Herstellung";"23.13.9"
"Hohlglas (Verpackungsmittel), Einzelhandel";"47.55.2"
"Hohlglas (Verpackungsmittel), Großhandel";"46.44.1"
"Hohlglas (Verpackungsmittel), Handelsvermittlung";"46.18.8"
"Hohlglas für technische Zwecke";"23.15.0"
"Hohlkammerreifen, Herstellung";"22.11.0"
"Hohlkörperblasmaschinen für die Verarbeitung von Gummi und Kunststoff, Großhandel";"46.64.5"
"Hohlkörperblasmaschinen für die Verarbeitung von Gummi und Kunststoff, Handelsvermittlung";"46.14.9"
"Hohlkörperblasmaschinen für die Verarbeitung von Gummi und Kunststoff, Herstellung";"28.96.0"
"Hohlnadeln (Injektionsnadeln) aus Metall, Großhandel";"46.46.2"
"Hohlnadeln (Injektionsnadeln) aus Metall, Handelsvermittlung";"46.18.6"
"Hohlnadeln (Injektionsnadeln) aus Metall, Herstellung";"32.50.3"
"Hohlniete, Einzelhandel";"47.52.0"
"Hohlniete, Großhandel";"46.84.1"
"Hohlniete, Handelsvermittlung";"46.15.6"
"Hohlniete, Herstellung";"32.99.0"
"Hohlraumversiegelung und Unterbodenschutz an Kraftwagen mit einem Gesamtgewicht von 3,5t oder weniger";"95.31.3"
"Hohlraumversiegelung und Unterbodenschutz bei Kraftwagen mit einem Gesamtgewicht von mehr als 3,5t";"95.31.4"
"Holz, Einzelhandel";"47.52.0"
"Holz, Großhandel";"46.83.1"
"Holz, Handelsvermittlung";"46.13.1"
"Holz, ohne ausgeprägten Schwerpunkt, Großhandel";"46.83.8"
"Holz (Rohholz), Erzeugung";"02.20.0"
"Holz (Schnittholz), Herstellung";"16.11.0"
"Holzbauten, Herstellung (Einzelfertigung; nicht Errichtung von Brücken aus Holz))";"43.41.2"
"Holzbauten (Fertigteilbauten), Großhandel";"46.83.2"
"Holzbauten (Fertigteilbauten), Handelsvermittlung";"46.13.1"
"Holzbauten (Fertigteilbauten) im Hochbau aus fremdbezogenen Bausätzen, Errichtung";"41.00.2"
"Holzbauten (Fertigteilbauten) zur Vollmontage vorgesehen, Herstellung";"16.23.0"
"Holzbe- und -verarbeitungsmaschinen, Großhandel";"46.62.0"
"Holzbe- und -verarbeitungsmaschinen, Handelsvermittlung";"46.14.9"
"Holzbe- und -verarbeitungsmaschinen (nicht Handwerkzeuge), Herstellung";"28.42.2"
"Holzbildhauer/innen (bildende Künstler/innen), selbstständige";"90.12.0"
"Holzblasinstrumente, Einzelhandel";"47.69.2"
"Holzblasinstrumente, Großhandel";"46.49.1"
"Holzblasinstrumente, Handelsvermittlung";"46.18.5"
"Holzblasinstrumente, Herstellung";"32.20.0"
"Holzblasinstrumentenmacher";"32.20.0"
"Holzbodenverlegung";"43.33.0"
"Holzbrandmalerei (Selbstständige bildende Künstler/innen)";"90.12.0"
"Holzbrandmalerei (Veredlung von Holzwaren)";"16.27.0"
"Holzbriketts aus Holzabfall, Einzelhandel";"47.78.9"
